country_name,type,product,flow,year,value,price,percentChange,change,price_ma,month,quarter,dayofweek,Country Name,Country Code,country_value
Slovakia,Balance,Middle distillates,Storage Channelization,2023,33.25,82.96,2.017,1.64,78.35333333333334,8,3,1,,,
Slovakia,Balance,Middle distillates,Storage Channelization,2023,33.25,88.8,7.04,5.84,84.36,9,3,4,,,
Slovakia,Balance,Middle distillates,Storage Channelization,2023,33.25,80.5,-9.347,-8.3,84.08666666666666,10,4,6,,,
Slovakia,Balance,Middle distillates,Storage Channelization,2023,33.25,76.05,-5.528,-4.45,81.78333333333335,11,4,2,,,
Slovakia,Balance,Middle distillates,Storage Channelization,2023,33.25,71.65,-5.786,-4.4,76.06666666666666,12,4,4,,,
Slovenia,Balance,Middle distillates,Storage Channelization,2023,-6.0,79.17,-1.591,-1.28,80.09333333333333,1,1,6,Slovenia,SVN,4.42
Slovenia,Balance,Middle distillates,Storage Channelization,2023,-6.0,77.19,-2.501,-1.98,78.93666666666667,2,1,2,Slovenia,SVN,4.42
Slovenia,Balance,Middle distillates,Storage Channelization,2023,-6.0,75.8,-1.801,-1.39,77.38666666666667,3,1,2,Slovenia,SVN,4.42
Slovenia,Balance,Middle distillates,Storage Channelization,2023,-6.0,76.78,1.293,0.98,76.58999999999999,4,2,5,Slovenia,SVN,4.42
Slovenia,Balance,Middle distillates,Storage Channelization,2023,-6.0,68.24,-11.123,-8.54,73.60666666666667,5,2,0,Slovenia,SVN,4.42
Slovenia,Balance,Middle distillates,Storage Channelization,2023,-6.0,70.78,3.722,2.54,71.93333333333332,6,2,3,Slovenia,SVN,4.42
Slovenia,Balance,Middle distillates,Storage Channelization,2023,-6.0,81.32,14.891,10.54,73.44666666666666,7,3,5,Slovenia,SVN,4.42
Slovenia,Balance,Middle distillates,Storage Channelization,2023,-6.0,82.96,2.017,1.64,78.35333333333334,8,3,1,Slovenia,SVN,4.42
Slovenia,Balance,Middle distillates,Storage Channelization,2023,-6.0,88.8,7.04,5.84,84.36,9,3,4,Slovenia,SVN,4.42
Slovenia,Balance,Middle distillates,Storage Channelization,2023,-6.0,80.5,-9.347,-8.3,84.08666666666666,10,4,6,Slovenia,SVN,4.42
Slovenia,Balance,Middle distillates,Storage Channelization,2023,-6.0,76.05,-5.528,-4.45,81.78333333333335,11,4,2,Slovenia,SVN,4.42
Slovenia,Balance,Middle distillates,Storage Channelization,2023,-6.0,71.65,-5.786,-4.4,76.06666666666666,12,4,4,Slovenia,SVN,4.42
Spain,Balance,Middle distillates,Storage Channelization,2023,-186.048,79.17,-1.591,-1.28,80.09333333333333,1,1,6,Spain,ESP,14.73
Spain,Balance,Middle distillates,Storage Channelization,2023,-186.048,77.19,-2.501,-1.98,78.93666666666667,2,1,2,Spain,ESP,14.73
Spain,Balance,Middle distillates,Storage Channelization,2023,-186.048,75.8,-1.801,-1.39,77.38666666666667,3,1,2,Spain,ESP,14.73
Spain,Balance,Middle distillates,Storage Channelization,2023,-186.048,76.78,1.293,0.98,76.58999999999999,4,2,5,Spain,ESP,14.73
Spain,Balance,Middle distillates,Storage Channelization,2023,-186.048,68.24,-11.123,-8.54,73.60666666666667,5,2,0,Spain,ESP,14.73
Spain,Balance,Middle distillates,Storage Channelization,2023,-186.048,70.78,3.722,2.54,71.93333333333332,6,2,3,Spain,ESP,14.73
Spain,Balance,Middle distillates,Storage Channelization,2023,-186.048,81.32,14.891,10.54,73.44666666666666,7,3,5,Spain,ESP,14.73
Spain,Balance,Middle distillates,Storage Channelization,2023,-186.048,82.96,2.017,1.64,78.35333333333334,8,3,1,Spain,ESP,14.73
Spain,Balance,Middle distillates,Storage Channelization,2023,-186.048,88.8,7.04,5.84,84.36,9,3,4,Spain,ESP,14.73
Spain,Balance,Middle distillates,Storage Channelization,2023,-186.048,80.5,-9.347,-8.3,84.08666666666666,10,4,6,Spain,ESP,14.73
Spain,Balance,Middle distillates,Storage Channelization,2023,-186.048,76.05,-5.528,-4.45,81.78333333333335,11,4,2,Spain,ESP,14.73
Spain,Balance,Middle distillates,Storage Channelization,2023,-186.048,71.65,-5.786,-4.4,76.06666666666666,12,4,4,Spain,ESP,14.73
Sweden,Balance,Middle distillates,Storage Channelization,2023,-24.41,79.17,-1.591,-1.28,80.09333333333333,1,1,6,Sweden,SWE,8.66
Sweden,Balance,Middle distillates,Storage Channelization,2023,-24.41,77.19,-2.501,-1.98,78.93666666666667,2,1,2,Sweden,SWE,8.66
Sweden,Balance,Middle distillates,Storage Channelization,2023,-24.41,75.8,-1.801,-1.39,77.38666666666667,3,1,2,Sweden,SWE,8.66
Sweden,Balance,Middle distillates,Storage Channelization,2023,-24.41,76.78,1.293,0.98,76.58999999999999,4,2,5,Sweden,SWE,8.66
Sweden,Balance,Middle distillates,Storage Channelization,2023,-24.41,68.24,-11.123,-8.54,73.60666666666667,5,2,0,Sweden,SWE,8.66
Sweden,Balance,Middle distillates,Storage Channelization,2023,-24.41,70.78,3.722,2.54,71.93333333333332,6,2,3,Sweden,SWE,8.66
Sweden,Balance,Middle distillates,Storage Channelization,2023,-24.41,81.32,14.891,10.54,73.44666666666666,7,3,5,Sweden,SWE,8.66
Sweden,Balance,Middle distillates,Storage Channelization,2023,-24.41,82.96,2.017,1.64,78.35333333333334,8,3,1,Sweden,SWE,8.66
Sweden,Balance,Middle distillates,Storage Channelization,2023,-24.41,88.8,7.04,5.84,84.36,9,3,4,Sweden,SWE,8.66
Sweden,Balance,Middle distillates,Storage Channelization,2023,-24.41,80.5,-9.347,-8.3,84.08666666666666,10,4,6,Sweden,SWE,8.66
Sweden,Balance,Middle distillates,Storage Channelization,2023,-24.41,76.05,-5.528,-4.45,81.78333333333335,11,4,2,Sweden,SWE,8.66
Sweden,Balance,Middle distillates,Storage Channelization,2023,-24.41,71.65,-5.786,-4.4,76.06666666666666,12,4,4,Sweden,SWE,8.66
Switzerland,Balance,Middle distillates,Storage Channelization,2023,38.269,79.17,-1.591,-1.28,80.09333333333333,1,1,6,Switzerland,CHE,5.32
Switzerland,Balance,Middle distillates,Storage Channelization,2023,38.269,77.19,-2.501,-1.98,78.93666666666667,2,1,2,Switzerland,CHE,5.32
Switzerland,Balance,Middle distillates,Storage Channelization,2023,38.269,75.8,-1.801,-1.39,77.38666666666667,3,1,2,Switzerland,CHE,5.32
Switzerland,Balance,Middle distillates,Storage Channelization,2023,38.269,76.78,1.293,0.98,76.58999999999999,4,2,5,Switzerland,CHE,5.32
Switzerland,Balance,Middle distillates,Storage Channelization,2023,38.269,68.24,-11.123,-8.54,73.60666666666667,5,2,0,Switzerland,CHE,5.32
Switzerland,Balance,Middle distillates,Storage Channelization,2023,38.269,70.78,3.722,2.54,71.93333333333332,6,2,3,Switzerland,CHE,5.32
Switzerland,Balance,Middle distillates,Storage Channelization,2023,38.269,81.32,14.891,10.54,73.44666666666666,7,3,5,Switzerland,CHE,5.32
Switzerland,Balance,Middle distillates,Storage Channelization,2023,38.269,82.96,2.017,1.64,78.35333333333334,8,3,1,Switzerland,CHE,5.32
Switzerland,Balance,Middle distillates,Storage Channelization,2023,38.269,88.8,7.04,5.84,84.36,9,3,4,Switzerland,CHE,5.32
Switzerland,Balance,Middle distillates,Storage Channelization,2023,38.269,80.5,-9.347,-8.3,84.08666666666666,10,4,6,Switzerland,CHE,5.32
Switzerland,Balance,Middle distillates,Storage Channelization,2023,38.269,76.05,-5.528,-4.45,81.78333333333335,11,4,2,Switzerland,CHE,5.32
Switzerland,Balance,Middle distillates,Storage Channelization,2023,38.269,71.65,-5.786,-4.4,76.06666666666666,12,4,4,Switzerland,CHE,5.32
Türkiye,Balance,Middle distillates,Storage Channelization,2023,-65.188,79.17,-1.591,-1.28,80.09333333333333,1,1,6,,,
Türkiye,Balance,Middle distillates,Storage Channelization,2023,-65.188,77.19,-2.501,-1.98,78.93666666666667,2,1,2,,,
Türkiye,Balance,Middle distillates,Storage Channelization,2023,-65.188,75.8,-1.801,-1.39,77.38666666666667,3,1,2,,,
Türkiye,Balance,Middle distillates,Storage Channelization,2023,-65.188,76.78,1.293,0.98,76.58999999999999,4,2,5,,,
Türkiye,Balance,Middle distillates,Storage Channelization,2023,-65.188,68.24,-11.123,-8.54,73.60666666666667,5,2,0,,,
Türkiye,Balance,Middle distillates,Storage Channelization,2023,-65.188,70.78,3.722,2.54,71.93333333333332,6,2,3,,,
Türkiye,Balance,Middle distillates,Storage Channelization,2023,-65.188,81.32,14.891,10.54,73.44666666666666,7,3,5,,,
Türkiye,Balance,Middle distillates,Storage Channelization,2023,-65.188,82.96,2.017,1.64,78.35333333333334,8,3,1,,,
Türkiye,Balance,Middle distillates,Storage Channelization,2023,-65.188,88.8,7.04,5.84,84.36,9,3,4,,,
Türkiye,Balance,Middle distillates,Storage Channelization,2023,-65.188,80.5,-9.347,-8.3,84.08666666666666,10,4,6,,,
Türkiye,Balance,Middle distillates,Storage Channelization,2023,-65.188,76.05,-5.528,-4.45,81.78333333333335,11,4,2,,,
Türkiye,Balance,Middle distillates,Storage Channelization,2023,-65.188,71.65,-5.786,-4.4,76.06666666666666,12,4,4,,,
United Kingdom,Balance,Middle distillates,Storage Channelization,2023,255.0,79.17,-1.591,-1.28,80.09333333333333,1,1,6,United Kingdom,GBR,4.53
United Kingdom,Balance,Middle distillates,Storage Channelization,2023,255.0,77.19,-2.501,-1.98,78.93666666666667,2,1,2,United Kingdom,GBR,4.53
United Kingdom,Balance,Middle distillates,Storage Channelization,2023,255.0,75.8,-1.801,-1.39,77.38666666666667,3,1,2,United Kingdom,GBR,4.53
United Kingdom,Balance,Middle distillates,Storage Channelization,2023,255.0,76.78,1.293,0.98,76.58999999999999,4,2,5,United Kingdom,GBR,4.53
United Kingdom,Balance,Middle distillates,Storage Channelization,2023,255.0,68.24,-11.123,-8.54,73.60666666666667,5,2,0,United Kingdom,GBR,4.53
United Kingdom,Balance,Middle distillates,Storage Channelization,2023,255.0,70.78,3.722,2.54,71.93333333333332,6,2,3,United Kingdom,GBR,4.53
United Kingdom,Balance,Middle distillates,Storage Channelization,2023,255.0,81.32,14.891,10.54,73.44666666666666,7,3,5,United Kingdom,GBR,4.53
United Kingdom,Balance,Middle distillates,Storage Channelization,2023,255.0,82.96,2.017,1.64,78.35333333333334,8,3,1,United Kingdom,GBR,4.53
United Kingdom,Balance,Middle distillates,Storage Channelization,2023,255.0,88.8,7.04,5.84,84.36,9,3,4,United Kingdom,GBR,4.53
United Kingdom,Balance,Middle distillates,Storage Channelization,2023,255.0,80.5,-9.347,-8.3,84.08666666666666,10,4,6,United Kingdom,GBR,4.53
United Kingdom,Balance,Middle distillates,Storage Channelization,2023,255.0,76.05,-5.528,-4.45,81.78333333333335,11,4,2,United Kingdom,GBR,4.53
United Kingdom,Balance,Middle distillates,Storage Channelization,2023,255.0,71.65,-5.786,-4.4,76.06666666666666,12,4,4,United Kingdom,GBR,4.53
United States,Balance,Middle distillates,Storage Channelization,2023,2132.0,79.17,-1.591,-1.28,80.09333333333333,1,1,6,United States,USA,5.46
United States,Balance,Middle distillates,Storage Channelization,2023,2132.0,77.19,-2.501,-1.98,78.93666666666667,2,1,2,United States,USA,5.46
United States,Balance,Middle distillates,Storage Channelization,2023,2132.0,75.8,-1.801,-1.39,77.38666666666667,3,1,2,United States,USA,5.46
United States,Balance,Middle distillates,Storage Channelization,2023,2132.0,76.78,1.293,0.98,76.58999999999999,4,2,5,United States,USA,5.46
United States,Balance,Middle distillates,Storage Channelization,2023,2132.0,68.24,-11.123,-8.54,73.60666666666667,5,2,0,United States,USA,5.46
United States,Balance,Middle distillates,Storage Channelization,2023,2132.0,70.78,3.722,2.54,71.93333333333332,6,2,3,United States,USA,5.46
United States,Balance,Middle distillates,Storage Channelization,2023,2132.0,81.32,14.891,10.54,73.44666666666666,7,3,5,United States,USA,5.46
United States,Balance,Middle distillates,Storage Channelization,2023,2132.0,82.96,2.017,1.64,78.35333333333334,8,3,1,United States,USA,5.46
United States,Balance,Middle distillates,Storage Channelization,2023,2132.0,88.8,7.04,5.84,84.36,9,3,4,United States,USA,5.46
United States,Balance,Middle distillates,Storage Channelization,2023,2132.0,80.5,-9.347,-8.3,84.08666666666666,10,4,6,United States,USA,5.46
United States,Balance,Middle distillates,Storage Channelization,2023,2132.0,76.05,-5.528,-4.45,81.78333333333335,11,4,2,United States,USA,5.46
United States,Balance,Middle distillates,Storage Channelization,2023,2132.0,71.65,-5.786,-4.4,76.06666666666666,12,4,4,United States,USA,5.46
Australia,Balance,Residual fuel oil,Storage Channelization,2023,14.354,79.17,-1.591,-1.28,80.09333333333333,1,1,6,Australia,AUS,5.11
Australia,Balance,Residual fuel oil,Storage Channelization,2023,14.354,77.19,-2.501,-1.98,78.93666666666667,2,1,2,Australia,AUS,5.11
Australia,Balance,Residual fuel oil,Storage Channelization,2023,14.354,75.8,-1.801,-1.39,77.38666666666667,3,1,2,Australia,AUS,5.11
Australia,Balance,Residual fuel oil,Storage Channelization,2023,14.354,76.78,1.293,0.98,76.58999999999999,4,2,5,Australia,AUS,5.11
Australia,Balance,Residual fuel oil,Storage Channelization,2023,14.354,68.24,-11.123,-8.54,73.60666666666667,5,2,0,Australia,AUS,5.11
Australia,Balance,Residual fuel oil,Storage Channelization,2023,14.354,70.78,3.722,2.54,71.93333333333332,6,2,3,Australia,AUS,5.11
Australia,Balance,Residual fuel oil,Storage Channelization,2023,14.354,81.32,14.891,10.54,73.44666666666666,7,3,5,Australia,AUS,5.11
Australia,Balance,Residual fuel oil,Storage Channelization,2023,14.354,82.96,2.017,1.64,78.35333333333334,8,3,1,Australia,AUS,5.11
Australia,Balance,Residual fuel oil,Storage Channelization,2023,14.354,88.8,7.04,5.84,84.36,9,3,4,Australia,AUS,5.11
Australia,Balance,Residual fuel oil,Storage Channelization,2023,14.354,80.5,-9.347,-8.3,84.08666666666666,10,4,6,Australia,AUS,5.11
Australia,Balance,Residual fuel oil,Storage Channelization,2023,14.354,76.05,-5.528,-4.45,81.78333333333335,11,4,2,Australia,AUS,5.11
Australia,Balance,Residual fuel oil,Storage Channelization,2023,14.354,71.65,-5.786,-4.4,76.06666666666666,12,4,4,Australia,AUS,5.11
Austria,Balance,Residual fuel oil,Storage Channelization,2023,30.002,79.17,-1.591,-1.28,80.09333333333333,1,1,6,Austria,AUT,6.3
Austria,Balance,Residual fuel oil,Storage Channelization,2023,30.002,77.19,-2.501,-1.98,78.93666666666667,2,1,2,Austria,AUT,6.3
Austria,Balance,Residual fuel oil,Storage Channelization,2023,30.002,75.8,-1.801,-1.39,77.38666666666667,3,1,2,Austria,AUT,6.3
Austria,Balance,Residual fuel oil,Storage Channelization,2023,30.002,76.78,1.293,0.98,76.58999999999999,4,2,5,Austria,AUT,6.3
Austria,Balance,Residual fuel oil,Storage Channelization,2023,30.002,68.24,-11.123,-8.54,73.60666666666667,5,2,0,Austria,AUT,6.3
Austria,Balance,Residual fuel oil,Storage Channelization,2023,30.002,70.78,3.722,2.54,71.93333333333332,6,2,3,Austria,AUT,6.3
Austria,Balance,Residual fuel oil,Storage Channelization,2023,30.002,81.32,14.891,10.54,73.44666666666666,7,3,5,Austria,AUT,6.3
Austria,Balance,Residual fuel oil,Storage Channelization,2023,30.002,82.96,2.017,1.64,78.35333333333334,8,3,1,Austria,AUT,6.3
Austria,Balance,Residual fuel oil,Storage Channelization,2023,30.002,88.8,7.04,5.84,84.36,9,3,4,Austria,AUT,6.3
Austria,Balance,Residual fuel oil,Storage Channelization,2023,30.002,80.5,-9.347,-8.3,84.08666666666666,10,4,6,Austria,AUT,6.3
Austria,Balance,Residual fuel oil,Storage Channelization,2023,30.002,76.05,-5.528,-4.45,81.78333333333335,11,4,2,Austria,AUT,6.3
Austria,Balance,Residual fuel oil,Storage Channelization,2023,30.002,71.65,-5.786,-4.4,76.06666666666666,12,4,4,Austria,AUT,6.3
Belgium,Balance,Residual fuel oil,Storage Channelization,2023,-50.8,79.17,-1.591,-1.28,80.09333333333333,1,1,6,Belgium,BEL,6.42
Belgium,Balance,Residual fuel oil,Storage Channelization,2023,-50.8,77.19,-2.501,-1.98,78.93666666666667,2,1,2,Belgium,BEL,6.42
Belgium,Balance,Residual fuel oil,Storage Channelization,2023,-50.8,75.8,-1.801,-1.39,77.38666666666667,3,1,2,Belgium,BEL,6.42
Belgium,Balance,Residual fuel oil,Storage Channelization,2023,-50.8,76.78,1.293,0.98,76.58999999999999,4,2,5,Belgium,BEL,6.42
Belgium,Balance,Residual fuel oil,Storage Channelization,2023,-50.8,68.24,-11.123,-8.54,73.60666666666667,5,2,0,Belgium,BEL,6.42
Belgium,Balance,Residual fuel oil,Storage Channelization,2023,-50.8,70.78,3.722,2.54,71.93333333333332,6,2,3,Belgium,BEL,6.42
Belgium,Balance,Residual fuel oil,Storage Channelization,2023,-50.8,81.32,14.891,10.54,73.44666666666666,7,3,5,Belgium,BEL,6.42
Belgium,Balance,Residual fuel oil,Storage Channelization,2023,-50.8,82.96,2.017,1.64,78.35333333333334,8,3,1,Belgium,BEL,6.42
Belgium,Balance,Residual fuel oil,Storage Channelization,2023,-50.8,88.8,7.04,5.84,84.36,9,3,4,Belgium,BEL,6.42
Belgium,Balance,Residual fuel oil,Storage Channelization,2023,-50.8,80.5,-9.347,-8.3,84.08666666666666,10,4,6,Belgium,BEL,6.42
Belgium,Balance,Residual fuel oil,Storage Channelization,2023,-50.8,76.05,-5.528,-4.45,81.78333333333335,11,4,2,Belgium,BEL,6.42
Belgium,Balance,Residual fuel oil,Storage Channelization,2023,-50.8,71.65,-5.786,-4.4,76.06666666666666,12,4,4,Belgium,BEL,6.42
Canada,Balance,Residual fuel oil,Storage Channelization,2023,-74.722,79.17,-1.591,-1.28,80.09333333333333,1,1,6,Canada,CAN,7.51
Canada,Balance,Residual fuel oil,Storage Channelization,2023,-74.722,77.19,-2.501,-1.98,78.93666666666667,2,1,2,Canada,CAN,7.51
Canada,Balance,Residual fuel oil,Storage Channelization,2023,-74.722,75.8,-1.801,-1.39,77.38666666666667,3,1,2,Canada,CAN,7.51
Canada,Balance,Residual fuel oil,Storage Channelization,2023,-74.722,76.78,1.293,0.98,76.58999999999999,4,2,5,Canada,CAN,7.51
Canada,Balance,Residual fuel oil,Storage Channelization,2023,-74.722,68.24,-11.123,-8.54,73.60666666666667,5,2,0,Canada,CAN,7.51
Canada,Balance,Residual fuel oil,Storage Channelization,2023,-74.722,70.78,3.722,2.54,71.93333333333332,6,2,3,Canada,CAN,7.51
Canada,Balance,Residual fuel oil,Storage Channelization,2023,-74.722,81.32,14.891,10.54,73.44666666666666,7,3,5,Canada,CAN,7.51
Canada,Balance,Residual fuel oil,Storage Channelization,2023,-74.722,82.96,2.017,1.64,78.35333333333334,8,3,1,Canada,CAN,7.51
Canada,Balance,Residual fuel oil,Storage Channelization,2023,-74.722,88.8,7.04,5.84,84.36,9,3,4,Canada,CAN,7.51
Canada,Balance,Residual fuel oil,Storage Channelization,2023,-74.722,80.5,-9.347,-8.3,84.08666666666666,10,4,6,Canada,CAN,7.51
Canada,Balance,Residual fuel oil,Storage Channelization,2023,-74.722,76.05,-5.528,-4.45,81.78333333333335,11,4,2,Canada,CAN,7.51
Canada,Balance,Residual fuel oil,Storage Channelization,2023,-74.722,71.65,-5.786,-4.4,76.06666666666666,12,4,4,Canada,CAN,7.51
Chile,Balance,Residual fuel oil,Storage Channelization,2023,27.748,79.17,-1.591,-1.28,80.09333333333333,1,1,6,Chile,CHL,9.13
Chile,Balance,Residual fuel oil,Storage Channelization,2023,27.748,77.19,-2.501,-1.98,78.93666666666667,2,1,2,Chile,CHL,9.13
Chile,Balance,Residual fuel oil,Storage Channelization,2023,27.748,75.8,-1.801,-1.39,77.38666666666667,3,1,2,Chile,CHL,9.13
Chile,Balance,Residual fuel oil,Storage Channelization,2023,27.748,76.78,1.293,0.98,76.58999999999999,4,2,5,Chile,CHL,9.13
Chile,Balance,Residual fuel oil,Storage Channelization,2023,27.748,68.24,-11.123,-8.54,73.60666666666667,5,2,0,Chile,CHL,9.13
Chile,Balance,Residual fuel oil,Storage Channelization,2023,27.748,70.78,3.722,2.54,71.93333333333332,6,2,3,Chile,CHL,9.13
Chile,Balance,Residual fuel oil,Storage Channelization,2023,27.748,81.32,14.891,10.54,73.44666666666666,7,3,5,Chile,CHL,9.13
Chile,Balance,Residual fuel oil,Storage Channelization,2023,27.748,82.96,2.017,1.64,78.35333333333334,8,3,1,Chile,CHL,9.13
Chile,Balance,Residual fuel oil,Storage Channelization,2023,27.748,88.8,7.04,5.84,84.36,9,3,4,Chile,CHL,9.13
Chile,Balance,Residual fuel oil,Storage Channelization,2023,27.748,80.5,-9.347,-8.3,84.08666666666666,10,4,6,Chile,CHL,9.13
Chile,Balance,Residual fuel oil,Storage Channelization,2023,27.748,76.05,-5.528,-4.45,81.78333333333335,11,4,2,Chile,CHL,9.13
Chile,Balance,Residual fuel oil,Storage Channelization,2023,27.748,71.65,-5.786,-4.4,76.06666666666666,12,4,4,Chile,CHL,9.13
Czech Republic,Balance,Residual fuel oil,Storage Channelization,2023,2.0,79.17,-1.591,-1.28,80.09333333333333,1,1,6,Czech Republic,CZE,2.89
Czech Republic,Balance,Residual fuel oil,Storage Channelization,2023,2.0,77.19,-2.501,-1.98,78.93666666666667,2,1,2,Czech Republic,CZE,2.89
Czech Republic,Balance,Residual fuel oil,Storage Channelization,2023,2.0,75.8,-1.801,-1.39,77.38666666666667,3,1,2,Czech Republic,CZE,2.89
Czech Republic,Balance,Residual fuel oil,Storage Channelization,2023,2.0,76.78,1.293,0.98,76.58999999999999,4,2,5,Czech Republic,CZE,2.89
Czech Republic,Balance,Residual fuel oil,Storage Channelization,2023,2.0,68.24,-11.123,-8.54,73.60666666666667,5,2,0,Czech Republic,CZE,2.89
Czech Republic,Balance,Residual fuel oil,Storage Channelization,2023,2.0,70.78,3.722,2.54,71.93333333333332,6,2,3,Czech Republic,CZE,2.89
Czech Republic,Balance,Residual fuel oil,Storage Channelization,2023,2.0,81.32,14.891,10.54,73.44666666666666,7,3,5,Czech Republic,CZE,2.89
Czech Republic,Balance,Residual fuel oil,Storage Channelization,2023,2.0,82.96,2.017,1.64,78.35333333333334,8,3,1,Czech Republic,CZE,2.89
Czech Republic,Balance,Residual fuel oil,Storage Channelization,2023,2.0,88.8,7.04,5.84,84.36,9,3,4,Czech Republic,CZE,2.89
Czech Republic,Balance,Residual fuel oil,Storage Channelization,2023,2.0,80.5,-9.347,-8.3,84.08666666666666,10,4,6,Czech Republic,CZE,2.89
Czech Republic,Balance,Residual fuel oil,Storage Channelization,2023,2.0,76.05,-5.528,-4.45,81.78333333333335,11,4,2,Czech Republic,CZE,2.89
Czech Republic,Balance,Residual fuel oil,Storage Channelization,2023,2.0,71.65,-5.786,-4.4,76.06666666666666,12,4,4,Czech Republic,CZE,2.89
Denmark,Balance,Residual fuel oil,Storage Channelization,2023,7.0,79.17,-1.591,-1.28,80.09333333333333,1,1,6,Denmark,DNK,4.8
Denmark,Balance,Residual fuel oil,Storage Channelization,2023,7.0,77.19,-2.501,-1.98,78.93666666666667,2,1,2,Denmark,DNK,4.8
Denmark,Balance,Residual fuel oil,Storage Channelization,2023,7.0,75.8,-1.801,-1.39,77.38666666666667,3,1,2,Denmark,DNK,4.8
Denmark,Balance,Residual fuel oil,Storage Channelization,2023,7.0,76.78,1.293,0.98,76.58999999999999,4,2,5,Denmark,DNK,4.8
Denmark,Balance,Residual fuel oil,Storage Channelization,2023,7.0,68.24,-11.123,-8.54,73.60666666666667,5,2,0,Denmark,DNK,4.8
Denmark,Balance,Residual fuel oil,Storage Channelization,2023,7.0,70.78,3.722,2.54,71.93333333333332,6,2,3,Denmark,DNK,4.8
Denmark,Balance,Residual fuel oil,Storage Channelization,2023,7.0,81.32,14.891,10.54,73.44666666666666,7,3,5,Denmark,DNK,4.8
Denmark,Balance,Residual fuel oil,Storage Channelization,2023,7.0,82.96,2.017,1.64,78.35333333333334,8,3,1,Denmark,DNK,4.8
Denmark,Balance,Residual fuel oil,Storage Channelization,2023,7.0,88.8,7.04,5.84,84.36,9,3,4,Denmark,DNK,4.8
Denmark,Balance,Residual fuel oil,Storage Channelization,2023,7.0,80.5,-9.347,-8.3,84.08666666666666,10,4,6,Denmark,DNK,4.8
Denmark,Balance,Residual fuel oil,Storage Channelization,2023,7.0,76.05,-5.528,-4.45,81.78333333333335,11,4,2,Denmark,DNK,4.8
Denmark,Balance,Residual fuel oil,Storage Channelization,2023,7.0,71.65,-5.786,-4.4,76.06666666666666,12,4,4,Denmark,DNK,4.8
Estonia,Balance,Residual fuel oil,Storage Channelization,2023,0.0,79.17,-1.591,-1.28,80.09333333333333,1,1,6,Estonia,EST,6.33
Estonia,Balance,Residual fuel oil,Storage Channelization,2023,0.0,77.19,-2.501,-1.98,78.93666666666667,2,1,2,Estonia,EST,6.33
Estonia,Balance,Residual fuel oil,Storage Channelization,2023,0.0,75.8,-1.801,-1.39,77.38666666666667,3,1,2,Estonia,EST,6.33
Estonia,Balance,Residual fuel oil,Storage Channelization,2023,0.0,76.78,1.293,0.98,76.58999999999999,4,2,5,Estonia,EST,6.33
Estonia,Balance,Residual fuel oil,Storage Channelization,2023,0.0,68.24,-11.123,-8.54,73.60666666666667,5,2,0,Estonia,EST,6.33
Estonia,Balance,Residual fuel oil,Storage Channelization,2023,0.0,70.78,3.722,2.54,71.93333333333332,6,2,3,Estonia,EST,6.33
Estonia,Balance,Residual fuel oil,Storage Channelization,2023,0.0,81.32,14.891,10.54,73.44666666666666,7,3,5,Estonia,EST,6.33
Estonia,Balance,Residual fuel oil,Storage Channelization,2023,0.0,82.96,2.017,1.64,78.35333333333334,8,3,1,Estonia,EST,6.33
Estonia,Balance,Residual fuel oil,Storage Channelization,2023,0.0,88.8,7.04,5.84,84.36,9,3,4,Estonia,EST,6.33
Estonia,Balance,Residual fuel oil,Storage Channelization,2023,0.0,80.5,-9.347,-8.3,84.08666666666666,10,4,6,Estonia,EST,6.33
Estonia,Balance,Residual fuel oil,Storage Channelization,2023,0.0,76.05,-5.528,-4.45,81.78333333333335,11,4,2,Estonia,EST,6.33
Estonia,Balance,Residual fuel oil,Storage Channelization,2023,0.0,71.65,-5.786,-4.4,76.06666666666666,12,4,4,Estonia,EST,6.33
Finland,Balance,Residual fuel oil,Storage Channelization,2023,-3.0,79.17,-1.591,-1.28,80.09333333333333,1,1,6,Finland,FIN,7.53
Finland,Balance,Residual fuel oil,Storage Channelization,2023,-3.0,77.19,-2.501,-1.98,78.93666666666667,2,1,2,Finland,FIN,7.53
Finland,Balance,Residual fuel oil,Storage Channelization,2023,-3.0,75.8,-1.801,-1.39,77.38666666666667,3,1,2,Finland,FIN,7.53
Finland,Balance,Residual fuel oil,Storage Channelization,2023,-3.0,76.78,1.293,0.98,76.58999999999999,4,2,5,Finland,FIN,7.53
Finland,Balance,Residual fuel oil,Storage Channelization,2023,-3.0,68.24,-11.123,-8.54,73.60666666666667,5,2,0,Finland,FIN,7.53
Finland,Balance,Residual fuel oil,Storage Channelization,2023,-3.0,70.78,3.722,2.54,71.93333333333332,6,2,3,Finland,FIN,7.53
Finland,Balance,Residual fuel oil,Storage Channelization,2023,-3.0,81.32,14.891,10.54,73.44666666666666,7,3,5,Finland,FIN,7.53
Finland,Balance,Residual fuel oil,Storage Channelization,2023,-3.0,82.96,2.017,1.64,78.35333333333334,8,3,1,Finland,FIN,7.53
Finland,Balance,Residual fuel oil,Storage Channelization,2023,-3.0,88.8,7.04,5.84,84.36,9,3,4,Finland,FIN,7.53
Finland,Balance,Residual fuel oil,Storage Channelization,2023,-3.0,80.5,-9.347,-8.3,84.08666666666666,10,4,6,Finland,FIN,7.53
